id,title,runtime,budget,revenue,vote_average,vote_count,genres,studios,profit,profit_margin
240832,Lucy,89,40.0,126.546825,3.07,3645,Action,Canal+,86.546825,0.6839114691340538
240832,Lucy,89,40.0,126.546825,3.07,3645,Science Fiction,Canal+,86.546825,0.6839114691340538
242512,Ouija,89,5.0,103.590271,2.34,189,Horror,Hasbro Studios,98.590271,0.9517329190112843
243938,Hot Tub Time Machine 2,93,14.0,12.314651,2.55,296,Comedy,Paramount Pictures,-1.6853490000000004,-0.13685722802863032
245703,Midnight Special,112,18.0,6.212282,3.31,489,Science Fiction,Warner Bros.,-11.787718,-1.897485980192142
245703,Midnight Special,112,18.0,6.212282,3.31,489,Drama,Warner Bros.,-11.787718,-1.897485980192142
245891,John Wick,101,20.0,88.761661,3.7,3592,Action,Warner Bros.,68.761661,0.7746774927972563
249164,If I Stay,106,11.0,78.874843,3.46,452,Drama,New Line Cinema,67.874843,0.8605385496615188
250546,Annabelle,99,6.5,255.273813,2.64,374,Horror,New Line Cinema,248.773813,0.9745371453357811
254128,San Andreas,114,110.0,470.490832,2.83,997,Action,New Line Cinema,360.490832,0.766201607941215
254128,San Andreas,114,110.0,470.490832,2.83,997,Drama,New Line Cinema,360.490832,0.766201607941215
254128,San Andreas,114,110.0,470.490832,2.83,997,Action,Warner Bros.,360.490832,0.766201607941215
254128,San Andreas,114,110.0,470.490832,2.83,997,Drama,Warner Bros.,360.490832,0.766201607941215
254320,The Lobster,118,4.0,15.656193,3.63,1571,Science Fiction,Canal+,11.656193,0.7445100478769009
254320,The Lobster,118,4.0,15.656193,3.63,1571,Romance,Canal+,11.656193,0.7445100478769009
254320,The Lobster,118,4.0,15.656193,3.63,1571,Comedy,Canal+,11.656193,0.7445100478769009
254320,The Lobster,118,4.0,15.656193,3.63,1571,Drama,Canal+,11.656193,0.7445100478769009
254473,Brick Mansions,90,28.0,68.896829,2.91,99,Action,Canal+,40.896829,0.5935952291795606
254473,Brick Mansions,90,28.0,68.896829,2.91,99,Drama,Canal+,40.896829,0.5935952291795606
257091,Get Hard,100,40.0,111.811453,3.08,733,Comedy,Warner Bros.,71.811453,0.6422548949435439
257211,The Intern,121,35.0,194.564672,3.67,1993,Comedy,Warner Bros.,159.564672,0.8201112275922322
259693,The Conjuring 2,134,40.0,320.170008,3.46,679,Horror,New Line Cinema,280.170008,0.8750663741120936
259694,How to Be Single,110,38.0,112.343513,3.11,338,Romance,New Line Cinema,74.343513,0.6617517203685807
259694,How to Be Single,110,38.0,112.343513,3.11,338,Comedy,New Line Cinema,74.343513,0.6617517203685807
259695,Live by Night,129,108.0,22.678555,3.16,87,Drama,Warner Bros.,-85.321445,-3.7622081741980473
260346,Taken 3,109,48.0,325.771424,2.98,969,Action,Canal+,277.771424,0.8526574264537089
260514,Cars 3,109,175.0,350.170057,2.99,53,Animation,Pixar Animation Studios,175.17005699999999,0.5002428205904539
260514,Cars 3,109,175.0,350.170057,2.99,53,Comedy,Pixar Animation Studios,175.17005699999999,0.5002428205904539
260514,Cars 3,109,175.0,350.170057,2.99,53,Animation,Walt Disney Pictures,175.17005699999999,0.5002428205904539
260514,Cars 3,109,175.0,350.170057,2.99,53,Comedy,Walt Disney Pictures,175.17005699999999,0.5002428205904539
262841,Monster Trucks,105,125.0,64.493915,2.66,29,Action,Paramount Pictures,-60.506085,-0.9381673449347896
262841,Monster Trucks,105,125.0,64.493915,2.66,29,Science Fiction,Paramount Pictures,-60.506085,-0.9381673449347896
262841,Monster Trucks,105,125.0,64.493915,2.66,29,Comedy,Paramount Pictures,-60.506085,-0.9381673449347896
264999,Magic Mike XXL,115,14.8,122.513057,2.85,210,Comedy,Warner Bros.,107.713057,0.8791965496379704
264999,Magic Mike XXL,115,14.8,122.513057,2.85,210,Drama,Warner Bros.,107.713057,0.8791965496379704
266396,The Gunman,115,40.0,13.644292,2.95,113,Action,Canal+,-26.355708,-1.9316288452343295
266396,The Gunman,115,40.0,13.644292,2.95,113,Drama,Canal+,-26.355708,-1.9316288452343295
266639,Jem and the Holograms,119,5.0,2.333684,1.71,33,Drama,Hasbro Studios,-2.666316,-1.142535150431678
268531,Captain Underpants: The First Epic Movie,89,38.0,110.824373,2.19,16,Action,DreamWorks Animation,72.824373,0.6571151365774025
268531,Captain Underpants: The First Epic Movie,89,38.0,110.824373,2.19,16,Animation,DreamWorks Animation,72.824373,0.6571151365774025
268531,Captain Underpants: The First Epic Movie,89,38.0,110.824373,2.19,16,Comedy,DreamWorks Animation,72.824373,0.6571151365774025
268920,Hot Pursuit,87,35.0,51.680201,2.79,222,Action,New Line Cinema,16.680200999999997,0.3227580519665548
268920,Hot Pursuit,87,35.0,51.680201,2.79,222,Comedy,New Line Cinema,16.680200999999997,0.3227580519665548
268920,Hot Pursuit,87,35.0,51.680201,2.79,222,Action,Warner Bros.,16.680200999999997,0.3227580519665548
268920,Hot Pursuit,87,35.0,51.680201,2.79,222,Comedy,Warner Bros.,16.680200999999997,0.3227580519665548
269149,Zootopia,108,150.0,1023.784195,3.95,5849,Animation,Walt Disney Pictures,873.784195,0.8534847473397458
269149,Zootopia,108,150.0,1023.784195,3.95,5849,Comedy,Walt Disney Pictures,873.784195,0.8534847473397458
270946,Penguins of Madagascar,92,132.0,373.552094,3.25,724,Animation,DreamWorks Animation,241.552094,0.6466356309596808
270946,Penguins of Madagascar,92,132.0,373.552094,3.25,724,Comedy,DreamWorks Animation,241.552094,0.6466356309596808
271110,Captain America: Civil War,147,250.0,1153.304495,3.7199999999999998,3801,Action,Marvel Studios,903.3044950000001,0.7832315740692574
271110,Captain America: Civil War,147,250.0,1153.304495,3.7199999999999998,3801,Science Fiction,Marvel Studios,903.3044950000001,0.7832315740692574
271674,Suite Française,107,15.0,9.104716,3.55,55,War,Canal+,-5.895284,-0.6474978461711491
271674,Suite Française,107,15.0,9.104716,3.55,55,Romance,Canal+,-5.895284,-0.6474978461711491
271674,Suite Française,107,15.0,9.104716,3.55,55,Drama,Canal+,-5.895284,-0.6474978461711491
271969,Ben-Hur,125,100.0,94.061311,2.81,139,Action,Paramount Pictures,-5.9386889999999966,-0.06313636219678032
271969,Ben-Hur,125,100.0,94.061311,2.81,139,Drama,Paramount Pictures,-5.9386889999999966,-0.06313636219678032
272878,Max,111,20.0,43.967255,3.19,55,Drama,Warner Bros.,23.967255,0.5451160187280284
273477,Scouts Guide to the Zombie Apocalypse,93,15.0,14.860766,3.11,198,Horror,Paramount Pictures,-0.13923400000000008,-0.009369234398819017
273477,Scouts Guide to the Zombie Apocalypse,93,15.0,14.860766,3.11,198,Comedy,Paramount Pictures,-0.13923400000000008,-0.009369234398819017
274167,Daddy's Home,96,50.0,242.786137,3.12,410,Comedy,Paramount Pictures,192.786137,0.7940574341771417
274857,King Arthur: Legend of the Sword,126,175.0,146.175066,3.36,146,Action,Warner Bros.,-28.824934000000013,-0.19719460225863703
274857,King Arthur: Legend of the Sword,126,175.0,146.175066,3.36,146,Drama,Warner Bros.,-28.824934000000013,-0.19719460225863703
277216,Straight Outta Compton,147,28.0,201.634991,3.73,1088,Drama,New Line Cinema,173.634991,0.8611352133816893
277834,Moana,107,150.0,643.034466,3.85,1334,Animation,Walt Disney Pictures,493.03446599999995,0.7667310106516125
278927,The Jungle Book,106,175.0,966.5506,3.5700000000000003,1475,Drama,Walt Disney Pictures,791.5506,0.8189437780081043
279641,Whiskey Tango Foxtrot,112,35.0,23.083334,3.35,367,War,Paramount Pictures,-11.916666,-0.5162454435741388
279641,Whiskey Tango Foxtrot,112,35.0,23.083334,3.35,367,Comedy,Paramount Pictures,-11.916666,-0.5162454435741388
283552,The Light Between Oceans,133,20.0,25.956113,3.55,77,Drama,DreamWorks SKG,5.956112999999998,0.22946860340760572
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Action,Marvel Studios,663.416141,0.7683619861815857
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Science Fiction,Marvel Studios,663.416141,0.7683619861815857
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Comedy,Marvel Studios,663.416141,0.7683619861815857
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Action,Walt Disney Pictures,663.416141,0.7683619861815857
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Science Fiction,Walt Disney Pictures,663.416141,0.7683619861815857
283995,Guardians of the Galaxy Vol. 2,137,200.0,863.416141,3.89,1098,Comedy,Walt Disney Pictures,663.416141,0.7683619861815857
284052,Doctor Strange,115,165.0,677.718395,3.74,2666,Action,Marvel Studios,512.718395,0.7565360462142982
284052,Doctor Strange,115,165.0,677.718395,3.74,2666,Science Fiction,Marvel Studios,512.718395,0.7565360462142982
284052,Doctor Strange,115,165.0,677.718395,3.74,2666,Action,Walt Disney Pictures,512.718395,0.7565360462142982
284052,Doctor Strange,115,165.0,677.718395,3.74,2666,Science Fiction,Walt Disney Pictures,512.718395,0.7565360462142982
284536,The Gambler,111,25.0,39.17113,3.05,220,Drama,Paramount Pictures,14.171129999999998,0.3617748581672267
290250,The Nice Guys,116,50.0,62.788218,3.71,1738,Action,Warner Bros.,12.788218,0.20367225583627807
290250,The Nice Guys,116,50.0,62.788218,3.71,1738,Comedy,Warner Bros.,12.788218,0.20367225583627807
293167,Kong: Skull Island,118,185.0,566.652812,3.31,401,Action,Warner Bros.,381.65281200000004,0.6735214295557047
295693,The Boss Baby,97,125.0,498.814908,3.08,171,Animation,DreamWorks Animation,373.814908,0.7494060462202545
295693,The Boss Baby,97,125.0,498.814908,3.08,171,Comedy,DreamWorks Animation,373.814908,0.7494060462202545
296096,Me Before You,110,20.0,207.945075,3.64,607,Romance,New Line Cinema,187.945075,0.903820756514671
296096,Me Before You,110,20.0,207.945075,3.64,607,Drama,New Line Cinema,187.945075,0.903820756514671
296098,Bridge of Spies,141,40.0,165.478348,3.7800000000000002,2729,Drama,DreamWorks SKG,125.47834800000001,0.7582765329516101
296099,Vacation,99,31.0,104.384188,3.24,481,Comedy,New Line Cinema,73.384188,0.7030201547383785
297761,Suicide Squad,123,175.0,745.600054,2.88,1805,Action,Warner Bros.,570.600054,0.7652897165696826
297761,Suicide Squad,123,175.0,745.600054,2.88,1805,Science Fiction,Warner Bros.,570.600054,0.7652897165696826
297762,Wonder Woman,141,149.0,820.580447,3.75,659,Action,Warner Bros.,671.580447,0.818421215683683
299245,The Gallows,87,0.1,42.66441,2.25,63,Horror,New Line Cinema,42.564409999999995,0.9976561260310408
300671,13 Hours: The Secret Soldiers of Benghazi,144,50.0,69.41137,3.7199999999999998,490,Action,Paramount Pictures,19.411370000000005,0.2796569207609647
300671,13 Hours: The Secret Soldiers of Benghazi,144,50.0,69.41137,3.7199999999999998,490,War,Paramount Pictures,19.411370000000005,0.2796569207609647
300671,13 Hours: The Secret Soldiers of Benghazi,144,50.0,69.41137,3.7199999999999998,490,Drama,Paramount Pictures,19.411370000000005,0.2796569207609647
300671,13 Hours: The Secret Soldiers of Benghazi,144,50.0,69.41137,3.7199999999999998,490,History,Paramount Pictures,19.411370000000005,0.2796569207609647
300673,The Finest Hours,114,80.0,52.09909,3.33,174,Action,Walt Disney Pictures,-27.900910000000003,-0.5355354575291047
300673,The Finest Hours,114,80.0,52.09909,3.33,174,Drama,Walt Disney Pictures,-27.900910000000003,-0.5355354575291047
300673,The Finest Hours,114,80.0,52.09909,3.33,174,History,Walt Disney Pictures,-27.900910000000003,-0.5355354575291047
302699,Central Intelligence,107,50.0,216.972543,3.19,671,Action,New Line Cinema,166.972543,0.7695560953995917
302699,Central Intelligence,107,50.0,216.972543,3.19,671,Comedy,New Line Cinema,166.972543,0.7695560953995917
302946,The Accountant,128,44.0,155.160045,3.71,1063,Drama,Warner Bros.,111.160045,0.7164218404293451
308266,War Dogs,114,40.0,86.234523,3.59,671,Comedy,Warner Bros.,46.234522999999996,0.5361486489581441
308266,War Dogs,114,40.0,86.234523,3.59,671,Drama,Warner Bros.,46.234522999999996,0.5361486489581441
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,112,135.0,245.623848,2.81,312,Action,Paramount Pictures,110.62384800000001,0.45037910162534384
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,112,135.0,245.623848,2.81,312,Comedy,Paramount Pictures,110.62384800000001,0.45037910162534384
312221,Creed,133,37.0,173.567581,3.65,1336,Drama,New Line Cinema,136.567581,0.7868265502876369
312221,Creed,133,37.0,173.567581,3.65,1336,Drama,Warner Bros.,136.567581,0.7868265502876369
315837,Ghost in the Shell,107,110.0,169.801921,3.33,456,Action,DreamWorks SKG,59.80192099999999,0.3521863630741845
315837,Ghost in the Shell,107,110.0,169.801921,3.33,456,Science Fiction,DreamWorks SKG,59.80192099999999,0.3521863630741845
315837,Ghost in the Shell,107,110.0,169.801921,3.33,456,Action,Paramount Pictures,59.80192099999999,0.3521863630741845
315837,Ghost in the Shell,107,110.0,169.801921,3.33,456,Science Fiction,Paramount Pictures,59.80192099999999,0.3521863630741845
317557,Queen of Katwe,124,15.0,10.367161,3.73,59,Drama,Walt Disney Pictures,-4.632839000000001,-0.4468763434849715
318846,The Big Short,130,28.0,133.346506,4.01,5114,Comedy,Paramount Pictures,105.346506,0.7900207449005076
318846,The Big Short,130,28.0,133.346506,4.01,5114,Drama,Paramount Pictures,105.346506,0.7900207449005076
321612,Beauty and the Beast,129,160.0,1262.886337,3.59,546,Romance,Walt Disney Pictures,1102.886337,0.8733060962714335
324849,The Lego Batman Movie,104,80.0,311.950384,3.5700000000000003,374,Action,Warner Bros.,231.95038399999999,0.7435489612989225
324849,The Lego Batman Movie,104,80.0,311.950384,3.5700000000000003,374,Animation,Warner Bros.,231.95038399999999,0.7435489612989225
324849,The Lego Batman Movie,104,80.0,311.950384,3.5700000000000003,374,Comedy,Warner Bros.,231.95038399999999,0.7435489612989225
326423,Barbershop: The Next Cut,112,20.0,55.030051,3.1,45,Comedy,New Line Cinema,35.030051,0.6365622121629507
329865,Arrival,113,47.0,203.388186,4.02,4688,Science Fiction,Paramount Pictures,156.388186,0.7689147982272677
329865,Arrival,113,47.0,203.388186,4.02,4688,Drama,Paramount Pictures,156.388186,0.7689147982272677
329981,Shut In,91,10.0,13.082071,2.43,14,Drama,Canal+,3.082070999999999,0.23559503690203173
330459,Rogue One: A Star Wars Story,133,200.0,1056.057273,3.88,2858,Action,Walt Disney Pictures,856.0572729999999,0.8106163319799418
330459,Rogue One: A Star Wars Story,133,200.0,1056.057273,3.88,2858,Science Fiction,Walt Disney Pictures,856.0572729999999,0.8106163319799418
332210,Storks,87,70.0,182.379278,3.32,223,Animation,Warner Bros.,112.379278,0.6161844658689788
332210,Storks,87,70.0,182.379278,3.32,223,Comedy,Warner Bros.,112.379278,0.6161844658689788
333371,10 Cloverfield Lane,103,15.0,108.286421,3.68,1941,Science Fiction,Paramount Pictures,93.286421,0.8614784766041903
333371,10 Cloverfield Lane,103,15.0,108.286421,3.68,1941,Drama,Paramount Pictures,93.286421,0.8614784766041903
333669,Bastille Day,92,20.0,14.397593,3.25,72,Action,Canal+,-5.6024069999999995,-0.3891210843368054
335988,Transformers: The Last Knight,149,260.0,604.942143,1.83,81,Action,Paramount Pictures,344.942143,0.5702068321598153
335988,Transformers: The Last Knight,149,260.0,604.942143,1.83,81,Science Fiction,Paramount Pictures,344.942143,0.5702068321598153
335988,Transformers: The Last Knight,149,260.0,604.942143,1.83,81,Action,Hasbro Studios,344.942143,0.5702068321598153
335988,Transformers: The Last Knight,149,260.0,604.942143,1.83,81,Science Fiction,Hasbro Studios,344.942143,0.5702068321598153
336804,Mustang,97,1.3,0.25,3.77,119,Drama,Canal+,-1.05,-4.2
337674,Elle,130,9.80469,2.341534,3.46,199,Drama,Canal+,-7.4631560000000015,-3.1872934580492966
339846,Baywatch,116,69.0,177.856751,2.43,47,Action,Paramount Pictures,108.856751,0.6120473380287937
339846,Baywatch,116,69.0,177.856751,2.43,47,Comedy,Paramount Pictures,108.856751,0.6120473380287937
342521,Keanu,94,15.0,20.566327,3.05,349,Action,New Line Cinema,5.566327000000001,0.2706524602083785
342521,Keanu,94,15.0,20.566327,3.05,349,Comedy,New Line Cinema,5.566327000000001,0.2706524602083785
343611,Jack Reacher: Never Go Back,118,60.0,162.146076,3.05,408,Action,Paramount Pictures,102.146076,0.6299632930987488
345920,Collateral Beauty,97,36.0,87.416021,3.4,181,Romance,New Line Cinema,51.416021,0.5881761765386233
345920,Collateral Beauty,97,36.0,87.416021,3.4,181,Drama,New Line Cinema,51.416021,0.5881761765386233
353070,Going in Style,96,25.0,84.618541,3.22,54,Comedy,New Line Cinema,59.61854099999999,0.7045564753946774
353070,Going in Style,96,25.0,84.618541,3.22,54,Drama,New Line Cinema,59.61854099999999,0.7045564753946774
353070,Going in Style,96,25.0,84.618541,3.22,54,Comedy,Warner Bros.,59.61854099999999,0.7045564753946774
353070,Going in Style,96,25.0,84.618541,3.22,54,Drama,Warner Bros.,59.61854099999999,0.7045564753946774
360814,Dangal,161,10.4,310.0,4.01,58,Drama,Walt Disney Pictures,299.6,0.9664516129032259
363676,Sully,96,60.0,238.470033,3.75,917,Drama,Warner Bros.,178.470033,0.748396059474693
363676,Sully,96,60.0,238.470033,3.75,917,History,Warner Bros.,178.470033,0.748396059474693
369885,Allied,124,85.0,119.520023,3.5300000000000002,306,Action,Paramount Pictures,34.520022999999995,0.2888220913411303
369885,Allied,124,85.0,119.520023,3.5300000000000002,306,War,Paramount Pictures,34.520022999999995,0.2888220913411303
369885,Allied,124,85.0,119.520023,3.5300000000000002,306,Romance,Paramount Pictures,34.520022999999995,0.2888220913411303
369885,Allied,124,85.0,119.520023,3.5300000000000002,306,Drama,Paramount Pictures,34.520022999999995,0.2888220913411303
374720,Dunkirk,107,100.0,519.876949,4.11,282,Action,Warner Bros.,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,War,Warner Bros.,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,Drama,Warner Bros.,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,History,Warner Bros.,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,Action,Canal+,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,War,Canal+,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,Drama,Canal+,419.87694899999997,0.8076467898945063
374720,Dunkirk,107,100.0,519.876949,4.11,282,History,Canal+,419.87694899999997,0.8076467898945063
376290,Miss Sloane,132,13.0,3.500605,3.63,89,Drama,Canal+,-9.499395,-2.713643784431548
384682,Office Christmas Party,105,45.0,114.501299,3.0,124,Comedy,DreamWorks SKG,69.501299,0.6069913582377786
384682,Office Christmas Party,105,45.0,114.501299,3.0,124,Comedy,Paramount Pictures,69.501299,0.6069913582377786
393457,Fences,139,24.0,64.414761,3.5,262,Drama,Paramount Pictures,40.414761,0.6274145921305211
393519,Raw,99,3.5,4.1,3.48,74,Horror,Canal+,0.5999999999999996,0.14634146341463408
393519,Raw,99,3.5,4.1,3.48,74,Drama,Canal+,0.5999999999999996,0.14634146341463408
417644,CHiPS,100,25.0,26.800152,2.68,51,Action,Warner Bros.,1.8001520000000006,0.06716946978509676
